timestamp,active_power,reactive_power,apparent_power,current,voltage,power_factor
1522198188,291160,181767.8,344662,1627.285,421.097,0.844769658389959
1522198206,296441,181688.8,349205,1651.782,420.195,0.848902507123323
1522198252,265749,174372.2,318686.9,1487.613,426.675,0.833887429950839
1522198407,290850,182369.7,344504,1626.568,420.948,0.844257251004342
1522198578,260153.7,172117.6,312560.8,1457.519,427.615,0.832329901894287
1522198595,247915.6,167458,299568.9,1390.917,429.845,0.827574557973141
1522198717,293439,182217.8,346762,1637.73,420.777,0.846225941712183
1522198735,294076,182564.9,348012,1642.975,420.949,0.845016838499822
1522198913,249263.2,168387.1,301197.2,1397.091,430.332,0.827574758331087
1522199276,293260,180803.1,346159,1640.657,419.456,0.847182941942864
1522200053,201476.2,161937.5,261880.4,1211.769,436.369,0.769344326646821
1522200726,285547,182130.9,339692,1600.464,422.564,0.840605607432615
1522200916,262122,170755.5,313537.8,1465.596,426.71,0.836014030844128
1522201781,289055,184077.6,343476,1619.575,421.92,0.841558071015151
1522201854,197258.2,162576,258606.6,1190.976,438.22,0.762773262554011
1522202063,295153,182197.7,348172,1641.602,421.86,0.847721815654332
1522202265,284846.2,178735.3,337489,1583.676,424.082,0.8440162494185
1522202464,262215.7,172152.2,314780.2,1463.413,429.157,0.833012050948567
1522202539,284760,177207.9,336876,1580.088,424.191,0.845296192070673
1522202582,295389,181169.5,348005,1639.743,421.996,0.848806770017672
1522202593,286944,178475.4,339459,1591.662,424.339,0.845297959400104
1522202885,45384.2,124324.1,134271.8,599.834,446.567,0.338002469617597
1522203012,130088.4,143755.7,215429.8,1000.378,433.144,0.603855176953235
1522203103,127201.5,143320.2,214618,993.07,434.6,0.592687938569924
1522203293,129849.1,143760.4,216151.2,1000.221,434.564,0.600732727831259
1522203339,132966.4,144739.9,219567.1,1021.465,432.782,0.605584352118327
1522203370,180961.9,150800.5,241199,1110.276,433.712,0.750259744028789
1522203405,148005.2,140108.5,203838.3,919.632,442.346,0.726091220344754
1522203650,242383.4,162897,293495.4,1362.203,429.074,0.825850762908039
1522204135,288196,179030.1,340448,1609.651,420.621,0.846519879687941
1522204521,273299.9,170747.8,323305.3,1511.913,426.124,0.845330713724767
1522204842,292316,182197.3,345847,1634.412,420.884,0.845217682963854
1522205063,259145.6,168486.3,309899.5,1445.012,427.875,0.836224647022664
1522205137,290243,179163.1,342223,1614.86,421.528,0.848110734813265
1522205520,251960,164233.5,301093.6,1399.113,430.131,0.836816192705524
1522205632,291275,180416.9,344184,1625.771,420.899,0.846276991376706
1522206231,294809,178956.1,346454,1636.896,420.706,0.850932591339687
1522206240,278572.9,179304.4,332314,1561.356,423.547,0.838282166866277
1522206548,278918.5,174955.2,330245,1547.513,424.783,0.844580538690972
1522206883,286460.9,176895.3,337882,1595.27,421.314,0.847813437827407
1522206972,289712,179047.5,341633,1623.835,418.001,0.848021122081298
1522207628,257043.1,169077.8,308284.2,1444.724,425.755,0.83378616224899
1522208036,279106.1,174413.5,330142,1558.523,421.211,0.845412277141351
1522208396,253453.7,167965.6,304720.3,1424.01,427.272,0.831758501156635
1522208482,295200,177615.8,345984,1640.101,419.441,0.853218645948946
1522208632,264116.1,169933.6,314792.1,1477.381,425.167,0.839017561114145
1522209257,293604,179547.5,345606,1641.444,418.343,0.849533862259336
1522209537,292899,184034,347113,1648.77,418.463,0.843814550304944
1522209652,206306.8,159695.5,262491.7,1215.34,434.997,0.785955517831611
1522209660,199583.4,162018.6,260468.9,1206.551,435.779,0.766246565328913
1522209726,256096.7,164652.1,305076.1,1424.106,427.171,0.839451861355249
1522209758,275372.4,171046.4,325443,1529.038,423.443,0.846146329772034
1522209865,279071.9,177308.1,331829,1563.665,422.099,0.841011183471005
1522210222,242247.3,164419.2,292990.1,1361.173,430.345,0.826810530458196
1522210331,290854,180694,343718,1626.047,420.302,0.846199500753525
1522210375,290944,175085.5,341197,1611.141,420.973,0.8527155865966
1522210654,280229.6,172466.6,330379,1555.359,422.422,0.84820645380003
1522211035,251322.1,166634.5,302114.8,1411.997,427.102,0.831876160982514
1522211119,296807,182440.4,349765,1664.354,417.715,0.848589767415264
1522211208,199080.4,162145,260137.6,1206.592,435.273,0.765288831756732
1522211246,252091.2,167156.5,302902.7,1415.475,427.756,0.832251412747394
1522211351,291997,180859.7,345036,1640.371,418.138,0.846279808483752
1522211358,291388,176821.5,342673,1627.368,418.489,0.850338369232475
1522212126,192386.9,156826.1,252104.9,1165.765,435.958,0.763122414518718
1522212301,195908.1,156813.5,255137.2,1179.189,436.405,0.767853923300875
1522212397,155271.5,146159.5,216300.1,987.337,440.376,0.717852187770602
1522212616,114015.2,133613.1,195210.4,901.366,435.139,0.584063144176745
1522212801,116545.03,124548.2,193833.1,901.746,435.287,0.601264851049692
1522212871,113589.18,123867.5,191042.1,886.278,436.041,0.594576692781329
1522212982,127354.7,131200.3,191030.8,871.976,437.373,0.666671028964963
1522212994,139452.4,131213.4,198518.3,908.945,435.979,0.702466220998266
1522213002,153430.5,133742.7,212298,978.194,433.901,0.72271288471865
1522213359,198462.8,154165.7,256539,1198.019,427.292,0.773616487161796
1522213520,267931,164912,315912,1494.655,420.259,0.848119096457241
1522213825,286305,174973,336766,1605.542,416.927,0.850160051786701
1522214114,284678,174375.9,335162,1593.023,418.351,0.849374332412386
1522214369,283407.9,179215.8,335942,1600.858,417.471,0.843621518000131
1522214797,198759.6,157449.3,257369.3,1198.979,433.233,0.772273926999063
1522215227,300329,182134.9,352657,1695.053,413.188,0.851617860981067
1522215239,291827,176484.8,342442,1635.782,415.757,0.852193948172245
1522215549,290133,180024.3,342762,1631.564,417.399,0.846456141579288
1522215617,202450,160492.3,262283.2,1217.017,435.148,0.771875590964271
1522216021,290592,180565.3,343183,1631.898,417.993,0.84675522971709
1522216339,204247.8,160137.7,262269.9,1218.045,434.631,0.778769504239716
1522216451,285486,177844.2,337723,1598.215,420.377,0.845325903181009
1522216598,200225.4,159805,259600.9,1201.637,436.112,0.771281609578395
1522216622,279492,169736.1,328457,1544.084,423.335,0.850924169678223
1522217190,262747.5,167661.9,312526.1,1463.713,426.005,0.840721782916691
1522217976,290310,175761.7,340656,1622.278,417.72,0.852208679723827
1522217978,288427,175706.9,338977,1615.409,417.436,0.85087483811586
1522218406,245188.7,159368.4,292645.3,1369.844,427.105,0.837835769103416
1522218484,295957,171692.5,343748,1641.53,416.163,0.860970827466633
1522218538,294399,178185.3,345580,1650.207,416.402,0.851898258001042
1522218844,248376.6,165356.4,298656,1399.87,426.201,0.831647782063645
1522218991,286397,176224.2,337655,1608.406,417.323,0.848194162680843
1522219081,291062,178023.2,342507,1626.326,418.971,0.849798690245747
1522219251,297543,180271.6,349131,1657.393,418.964,0.852238844445208
1522219341,294763,180838.5,347080,1651.437,417.787,0.849265299066498
1522219804,293500,180408.9,345459,1643.103,418.25,0.849594307862872
1522220056,296622,174796.2,345960,1649.089,417.084,0.85738813735692
1522220068,291373,176364.6,341606,1625.302,418.092,0.852950475108751
1522220439,248779.7,160977.2,296650.6,1390.629,426.481,0.838628676294604
1522220498,298067,179861.9,349394,1679.537,413.556,0.853097076652719
1522220569,293406,176937.1,343977,1646.117,415.527,0.85298144934109
1522220619,224216.4,159942.6,275441,1293.411,428.224,0.814026960401683
1522220665,279976,170165.2,328667,1569.277,416.898,0.851853091426885
1522220786.00001,277831.929033237,169552.245661789,325773.98340874,1555.3501213442,416.88911689905,0.852836454667558
1522220800,282142,171975.3,331096,1574.286,418.557,0.852145601275763
1522220825,285799,173333.5,335272,1601.98,416.414,0.852439213534086
1522221257,294041,179344.4,345663,1652.062,416.119,0.850658010837145
1522221616,286457,178063.6,338456,1615.651,416.723,0.846364076866712
1522221880,281377,175514.8,332778,1592.581,415.769,0.845539669088702
1522221986,192320.2,155266.6,251246.2,1170.306,433.61,0.765465109522054
1522222322,167509.3,148122.9,227288.1,1048.057,436.888,0.73699106992403
1522222530,239539.7,161661.2,289393,1347.911,428.169,0.827731493159821
1522222680,284877,165689.7,331251,1571.608,418.521,0.860003441499045
1522222787,151972.3,131477.8,201383.3,914.017,438.696,0.754642018479189
1522222792,137026.5,131295.9,189802.7,862.547,438.925,0.72194178481128
1522223263,273775.1,169698.3,323198,1523.294,421.908,0.847081665109314
1522223397.00001,133189.034166178,135267.784341542,190076.210453695,862.965611751933,440.192666036551,0.700713854975683
1522223401,130513,136880.6,190466.1,865.366,440.539,0.685229550035413
1522223404,133481.8,138371.4,194207.2,883.389,440.453,0.687316433170346
1522223484,113995.1,125906.6,171982.9,776.063,442.867,0.662828106747822
1522223500,112558.2,124002,169749.6,765.854,442.731,0.663083742170821
1522223504,110053.4,124094,167946.4,757.72,442.766,0.65528883024584
1522223665,173137.2,138587.6,225655.7,1047.356,429.43,0.767262692677384
1522223693,178911.6,144227,232953.8,1080.455,429.898,0.768013228374038
1522223903,170083,143382.5,226208.9,1042.924,436.064,0.751884651753313
1522224061,113619.9,146727,186903.4,857.293,437.891,0.607907079271966
1522224413,176032.1,145664.3,232443.6,1077.641,434.068,0.757311020823976
1522224569,184437.7,146629.9,239954.3,1116.608,432.974,0.768636777919796
1522224803,203466.3,174119.8,269676.9,1267.08,430.711,0.754481752052178
1522224820,194282.4,169921.4,261271.6,1224.023,431.902,0.743603208308901
1522224977,152634.3,136367.5,215818,1008.551,429.654,0.707236189752477
1522224981,149581.5,136459.4,216286.7,1012.64,429.759,0.69158898813473
1522224985,147659.9,137819.3,214873.1,1004.262,430.077,0.687195837915495
1522225615,247585.8,166590.2,298764.7,1399.595,425.99,0.828698303380553
1522225654,189715.2,153759,248319.5,1153.211,434.428,0.763996383691172
1522225876,118749.2,132623.1,180549.6,816.793,443.2,0.657709571220318
1522225973,157234.2,146687.9,218751.1,1003.931,438.821,0.718781299842607
1522226226,176766.3,148617.7,235707.4,1085.369,438.255,0.749939543688488
1522226263,171662.6,150443.4,232573.5,1069.371,438.838,0.7381004284667
1522226408,103620.4,134384,171400.6,776.62,442.516,0.604550975900901
1522226540,166916,147480.2,226878.8,1043.93,438.273,0.735705583774244
1522226598,167143,146581.3,226762.7,1044.034,437.954,0.737083303382787
1522226613,167363.5,149655.8,228759.2,1052.438,438.56,0.731614291359648
1522226884,178943.8,153297.1,240224.8,1111.833,436.885,0.744901442315698
1522227019,185052,151928.7,244157.4,1132.749,435.192,0.757920914950765
1522227067,170614.5,149461.5,231038.4,1068.983,435.848,0.738468150748966
1522227188,105622.1,129284.6,168967.6,767.399,441.109,0.625102682407752
1522227276,201508.7,146131.7,252766,1192.865,423.561,0.797214419660872
1522227405,59373.5,113591.1,134452.6,607.482,441.494,0.441594286759795
1522227528,107010.9,112493.9,172227.9,803.631,433.117,0.621333128952975
1522227586,112103.16,118102.3,183652.4,856.994,434.576,0.610409447412612
1522227795,125741.5,134475.1,207286.5,967.911,432.779,0.60660728026186
1522227821,121922.1,130962.5,202359.4,940.069,434.274,0.602502774766084
1522227894,109469.7,131678.7,191967,886.394,435.943,0.570252699682758
1522227986,120209.7,142465.2,208502,971.584,431.075,0.576539793383277
1522228002,113849.2,139261.8,201185.8,933.103,432.383,0.565890833249663
1522228006,111167.3,139278.1,198643.8,919.165,433.187,0.559631360253881
1522228160,115480.2,127756.2,178200.2,810.57,438.482,0.648036309723558
1522228161,113962.7,129078.8,177569.4,807.138,438.803,0.641792448473667
1522228187,75242.3,128919.3,149565.5,672.813,443.949,0.503072566868696
1522228266,211754.7,149231.4,261098.6,1217.684,426.786,0.811014306472727
1522228511,247665.3,160508.3,296436.9,1394.892,422.857,0.835473923792888
1522229218,257566.8,165605.5,306816,1440.612,424.394,0.839482947434293
1522229535,279801.9,172864,330482,1561.997,420.721,0.846647926362102
1522229794,269361.1,169175.1,319486,1506.539,421.895,0.843107679209731
1522230001,194074.7,158501.1,254791.7,1180.895,435.23,0.761699458812826
1522230288,195627.4,164068,259275.8,1207.125,433.62,0.754514690534173
1522230558,284320,174267,334783,1598.919,416.014,0.84926653981833
1522230731,195018.2,158728.2,254747.3,1192.097,430.53,0.765535885954434
1522231176,196411,161500.3,258599.6,1205.916,433.388,0.75951780281176
1522231182,198330.6,160802.2,259448.5,1209.485,433.381,0.764431476767066
1522231299,202681.7,164433.3,265247.3,1240.075,432.589,0.764123517939674
1522231492,196312.7,159535.5,257362.5,1195.43,435.058,0.762786730778571
1522231549,190928.5,156886.4,251255.6,1167.729,434.303,0.759897490841995
1522232544,292829,177689.5,343509,1640.625,416,0.852463836464256
1522232552,297309,180241,349004,1667.785,415.83,0.851878488498699
1522232585,290850,178838.5,342950,1637.798,416.037,0.84808281090538
1522232600,290202,175458.8,340567,1627.17,415.697,0.852114268264394
1522232724,121534.8,136917.1,185244.6,843.728,439.569,0.656077424119246
1522232922,162521.4,146193.6,221278.3,1016.605,436.628,0.734466054737405
1522232943,168280.2,150390.7,229068.8,1055.987,436.08,0.734627325938757
1522233134,192898.2,147678,244767.7,1137.823,428.206,0.788086826815793
1522233155,168751,133924.8,219129.7,1002.703,437.851,0.770096431474145
1522233211,258634,168869.5,310890,1469.413,420.861,0.831914825179324
1522233283,217758,156836.6,272139,1281.478,423.525,0.80017197094132
1522233296,202121.9,144713.9,253004,1189.248,424.685,0.79888815987099
1522233356.99999,170960.263342375,139445.956289136,224376.182568024,1040.67618114776,429.643926814887,0.761935876552069
1522233439,230835,156357,281169,1320.993,423.562,0.82098310980229
1522233673,182532.6,151409.2,241189.2,1116.508,434.8,0.756802543397466
1522233758,283229,175283,334593,1597.22,416.171,0.84648812138927
1522234054,297441,180572.5,349582,1675.6,414.443,0.850847583685659
1522234067,284345,178678.5,336891,1605.071,417.103,0.844026702998893
1522234092,289966,183483.6,344270,1643.89,416.299,0.84226333982049
1522234181,201173.8,160072.4,262305,1227.46,425.576,0.766946112350127
1522234544,288706,176796.8,340344,1607.216,420.729,0.848277037350445
1522234775,291580,185699.1,346659,1625.898,423.801,0.841114755422476
1522234821,297445,180066.9,349129,1640.591,422.81,0.851963027992519
1522235360,226802.8,161586.4,279008,1286.736,432.061,0.812889952976259
1522235438,231829.3,163405.7,283828.8,1307.638,433.98,0.816792728574408
1522235525,279407,178036.1,333425,1568.752,422.211,0.837990552598036
1522235881,203650.9,165098.2,265851.4,1219.372,439.36,0.766032828866051
1522235886,204333.2,168388.7,268344.4,1232.503,439.01,0.76145878207259
1522236141,198709.9,163682,261510.4,1203.331,438.714,0.759854674995717
1522236452,202216,165956.8,265824.2,1223.819,438.291,0.76071328344071
1522236493,201415.1,164977.6,264592.1,1218.697,438.021,0.761228698816027
1522236894,305037,190870.1,360879,1705.589,420.299,0.845261154015612
1522236907,296462,180766.9,349081,1637.698,423.41,0.849264210885153
1522236958,288977,185244.3,344683,1620.415,422.745,0.838384834761215
1522237282,280900.2,178581.3,334086,1555.445,427.269,0.84080206892836
1522237305,294370,188912.2,350889,1649.436,422.753,0.83892627013101
1522237594,280104.2,180623.5,334548,1562.479,425.816,0.837261618661597
1522237772,218133,182655.7,291611,1363.977,425.995,0.748027337789041
1522237921,159955.6,156465.3,228421,1040.061,438.304,0.700266612964657
1522237930,94441.4,128268,159359.2,709.536,447.609,0.59263224212973
1522237992,105126.4,141392.6,177538.1,794.468,447.261,0.592134308072464
1522237996,101690.2,137331,172235.3,769.447,447.627,0.59041439240388
1522238034,135204.4,142142,198885.9,893.156,446.023,0.679808875340082
1522239048,290579,181290.1,344191,1624.787,421.484,0.844237647120349
1522239161,213452.2,163062.1,268934.3,1247.19,433.619,0.793696452999859
1522239384,284715,176868.4,336596,1578.66,424.043,0.845865666852844
1522239718,278397.1,175350.2,329974,1545.988,424.944,0.843694048622013
1522239968,286240,180983.8,340014,1610.379,420.176,0.841847688624586
1522240069,199785.2,160277.2,256898.1,1189.515,434.525,0.777682668731299
1522240245,285962,182743.5,340701,1613.34,420.276,0.839334196260064
1522240249,292537,181878.9,345692,1636.865,420.188,0.846235955706236
1522240702,281062,179866.8,334674,1580.901,421.588,0.839808291053383
1522240744,291237,178755.8,343010,1627.542,419.325,0.849062709541996
1522240910,191561.1,155475.6,251095.1,1165.426,435.036,0.762902581531858
1522241307,282152,187213.1,339794,1614.457,418.47,0.830361925166424
1522241666,282509.6,177401.8,334414,1580.345,421.281,0.844789990849665
1522241777,111518.7,133016.8,175527.9,793.183,443.147,0.635333186348153
1522241833,120267.3,135442.2,183386.6,831.081,442.252,0.655812911085107
1522241844,198149.3,147558,250651,1159.548,430.666,0.790538637388241
1522242072,172139.6,150397.7,232577.6,1069.347,438.281,0.740138345223272
1522242338,288142,179208.2,340732,1622.061,417.674,0.845655823345034
1522242390,264106.2,168697.8,314735,1479.783,423.452,0.839138322715936
1522242812,191346.2,158582.1,252468.7,1169.793,435.812,0.757900682342009
1522242902,193860.9,159648.9,255517.1,1186.906,435.134,0.758700298336197
1522243281,285227,176705.5,336895,1591.24,420.9,0.846634708143487
1522243297,286065,178808.8,338758,1597.965,421.648,0.844452381936368
1522243321,285503.5,177507,337481,1594.959,420.88,0.845983922057834
1522243411,194764.7,158044.7,255130.9,1179.686,436.159,0.763391263073191
1522243538,288797,181512.1,342351,1628.911,417.896,0.843569903403232
1522243716,198805.9,160030.8,259416.1,1207.349,434.13,0.766359142705484
1522244052,158835.4,147753.4,220189.4,1016.029,435.63,0.721358067191245
1522244150,99048.9,145840.8,177176.4,807.637,439.514,0.559041158980541
1522244174,133657.6,136878.3,194091,885.367,439.299,0.688633682138791
1522244206,119041.7,133813.2,181405.1,824.033,440.613,0.65622024959607
1522244730,121471.9,136839.9,184634.1,840.187,439.631,0.65790609643614
1522244777,152673.6,141106.6,211066.6,968.654,437.062,0.723343248055353
1522244788,159789.4,151406.2,223136,1028.849,435.708,0.716107665280367
1522245302,155738.5,141654.2,210988.9,966.617,434.829,0.738135987248618
1522245307,135720.7,137859.4,193569.9,881.754,437.956,0.701145684323854
1522245593,178814.5,154891.9,240334,1110.64,435.7,0.744024981900189
1522245660,98337.5,127258.7,162304.6,730.318,444.186,0.605882396432387
1522245669,97430.4,127188.2,161609.6,727.404,444.034,0.602875076728115
1522245686,105498,130668,169563.2,764.704,443.273,0.622175094595997
1522245805,237534.5,158547.3,288098,1349.556,424.416,0.82449201313442
1522245900,234552.9,156220.8,283101.5,1320.692,426.002,0.828511682205852
1522246171,280660,172929.4,331212,1572.262,418.506,0.847372679733826
1522246569,132136.1,137853.7,193308.9,883.119,437.953,0.683548972654648
1522246592,114495.6,138929.7,181615.7,827.202,439.028,0.630427876004112
1522246599,115210.3,138401.4,181691.9,827.452,438.915,0.634097062114492
1522246617,110966.3,141068.5,180852.4,822.954,439.482,0.613573831478045
1522246722,139912.4,122699.5,189915.8,861.003,440.032,0.736707530389783
1522246745,125850.8,135058.3,187056.7,849.815,440.165,0.672794933300972
1522246962,170127.8,149176.5,229648.8,1057.242,435.933,0.740817282737815
1522247009,168836.2,147740.3,227932,1046.898,436.902,0.740730568766123
1522247822,112650.9,135264.8,177802.8,802.115,442.963,0.633572137221686
1522248032,249555.9,166943.6,301523,1412.962,424.262,0.827651290282997
1522248068,170126.7,147413.9,228402.2,1049.831,436.583,0.744855785101895
1522248353,190879.5,156901.1,251142.7,1161.825,435.129,0.760043990926274
1522248510,290907,179976.9,343512,1634.561,417.394,0.846861245022008
1522248526,293971,180477.5,346113,1648.406,417.077,0.849349778829457
1522248687,199181.7,158302.5,258236.2,1202.545,433.171,0.771315950281177
1522248806,290668,179552.2,343063,1643.518,414.481,0.847272949866351
1522248872,293973,181385.2,346886,1654.366,416.428,0.847462855231978
1522249013,200630.3,163210.6,262520.4,1219.236,434.363,0.764246511890123
1522249235,287286.9,181423.9,340817,1610.413,420.789,0.842935945096635
1522249503,286362,182378.6,340711,1602.733,422.759,0.84048357699047
1522249533,284415,177302.4,337089,1584.731,423.026,0.843738597225065
1522249691,137712.7,138753.2,198152.6,893.968,443.503,0.69498305851147
1522249759,158347.8,146758.4,219271.2,1001.947,438.953,0.722155029935532
1522249789,128404.5,150849.3,199781.4,910.608,439.641,0.642724998423277
1522249875,251267,170049.5,305820,1441.741,422.067,0.821617291217056
1522250148,190110.4,162354.4,253537.1,1173.452,435.238,0.749832667487322
1522250671,290581,178234.1,342583,1632.551,416.656,0.848206128149967
1522250740,277964.8,176570.4,330540,1555.072,422.684,0.840941489683548
1522250833,197660.3,156744.3,256283.1,1185.31,435.248,0.771257644378424
1522250982,289001,181042.9,342203,1623.877,418.647,0.844530877870738
1522251280,298544,180117.3,350264,1659.467,419.323,0.852339949295389
1522251294,294541,179107.6,346152,1636.381,420.129,0.850900760359611
1522251852,289901,177162.4,341152,1613.635,419.846,0.849770776662602
1522252173,292720,179648.1,345141,1644.427,417.037,0.848117146325705
1522252576,280865.9,179239.1,334222,1581.197,420.283,0.840357307418423
1522252624,127828,141215.2,192177.3,867.178,443.101,0.665156602782951
1522253497,287448.9,184452.9,342534,1602.915,425.051,0.83918355550106
1522254005,102813.5,134973.1,171363.9,763.997,448.415,0.599971756011622
1522254009,106710.5,136156.2,174854,780.049,448.338,0.610283436466995
1522254028,107616.8,132175,172482,772.616,446.412,0.623930613049478
1522254294,161600.2,146611.7,221464.1,1004.943,442.35,0.729690274857189
1522254419,280836,174241,332361,1567.504,421.516,0.844972785615641
1522254438,279522,173471.6,330362,1552.999,423.03,0.846108208571204
1522254707,192650.2,163338.2,256823.9,1184.343,438.019,0.750125669768273
1522254861,191488.6,162001.9,255279.4,1175.099,439.308,0.750113796882945
1522255038,293103,184554.8,347730,1639.741,421.909,0.842903977223708
1522255058,291613,182805.5,345463,1627.038,422.627,0.844122235955804
1522255324,284565,181594.4,338688,1590.613,423.599,0.840198058390023
1522255531,197248,164681.3,261405.4,1203.444,439.258,0.754567426686671
1522255923,1288.97923,0,1422.567,6.124239,467.654,0.906093864120284
1522256080,1280.34,0,1411.46,6.164392,461.107,0.907103283125275
1522256081,1285.28,0,1418.457,6.189424,461.434,0.90611135903309
1522256395,1276.231026,0,1411.87,6.136756,462.879,0.903929558670416
1522256634,1275,0,1408.992,6.112768,463.509,0.904902227975744
1522256660,1275.82,0,1407.761,6.137803,461.22,0.906275994291645
1522257386,1267.19,0,1400.359,6.10599,461.095,0.904903671130046
1522257454,1263.08,0,1396.663,6.103379,460.802,0.904355596160276
1522257546,1265.96,0,1399.954,6.098171,461.996,0.904286855139526
1522257579,1266.78,0,1404.066,6.103385,462.904,0.902222545094034
1522257648,1265.14,0,1398.728,6.068447,463.647,0.904493225273248
1522257830,1265.551026,0,1405.303,6.087221,464.315,0.900553849241054
1522257848,1258.56,0,1394.61,6.081482,461.494,0.902445845074967
1522257979,1255.681026,0,1393.789,6.087736,460.982,0.900911849641517
1522258218,1270.89,0,1407.758,6.108077,463.797,0.902775903244734
1522258394,1251.98,0,1387.209,6.06062,460.429,0.902517212619007
1522258553,1251.98,0,1385.561,6.015253,463.168,0.903590675545862
1522258657,1247.46,0,1382.683,6.003775,462.725,0.902202457106944
1522259000,1245.40513,0,1376.93,6.026205,459.556,0.904479624962779
1522259067,1250.75308,0,1379.818,6.03455,459.684,0.906462359528575
1522259093,1247.46,0,1384.738,6.05123,459.995,0.900863556860576
1522259238,1232.26,0,1369.95,5.987092,459.448,0.899492682214679
1522259407,1235.54,0,1374.057,5.992829,461.059,0.899191227147054
1522259543,1239.24,0,1373.23,5.974573,461.532,0.902427124371008
1522259544,1242.12,0,1380.636,6.008994,461.536,0.899672324928511
1522259585,1240.48,0,1374.067,5.976139,461.539,0.902779849890871
1522259648,1236.37,0,1370.367,5.96102,461.696,0.902218164914946
1522259677,1237.6,0,1369.539,5.963109,461.267,0.903661743112098
1522259934,1231.84,0,1364.598,5.961016,460.278,0.902712740308868
1522260003,1229.791026,0,1365.431,5.95789,460.602,0.900661421924652
1522260066,1236.3641,0,1365.838,5.968839,459.686,0.905205522177594
1522260073,1240.06,0,1369.947,5.990226,459.65,0.905188302905149
1522260851,1235.95615,0,1366.658,5.979269,460.216,0.90436389352713
1522261113,1227.32,0,1365.013,5.962586,460.622,0.89912696802155
1522261179,1223.21,0,1359.671,5.943809,460.629,0.899636750360933
1522261332,1224.86,0,1363.376,5.954237,461.592,0.898402201593691
1522261346,1229.7841,0,1361.72,5.94798,461.361,0.903110845107658
1522261497,1213.35,0,1349.814,5.895308,461.583,0.89890162644631
1522261505,1214.17,0,1348.167,5.889058,461.512,0.900608010728641
1522261668.00001,1227.15704217179,0,1364.82283404057,5.93428519805805,462.991413868953,0.899132848282421
1522261832,1228.14,0,1366.248,5.926083,464.325,0.898914399142762
1522261950,1217.87,0,1355.973,5.882275,464.536,0.898152101848636
1522262189,1211.29,0,1348.158,5.843686,463.809,0.898477774860217
1522262506,1202.66,0,1341.176,5.862461,461.285,0.896720490077365
1522262775,1187.86,0,1327.195,5.801448,461.323,0.895015427273309
1522262797,1187.45,0,1328.429,5.809264,461.095,0.893875397179676
1522263875,1207.59,0,1346.52,5.888529,461.591,0.896822921308261
1522264483.00001,1203.54141055359,0,1339.2941686523,5.86115486669476,460.623052809996,0.89863858047309
1522264485,1209.24,0,1346.524,5.894794,460.53,0.89804563453752
1522264531,1204.30308,0,1339.944,5.866628,460.478,0.898771202378607
1522264549,1206.77308,0,1344.054,5.884881,460.555,0.897860562150033
1522265062,1189.1,0,1330.49,5.802487,461.863,0.893730881103954
1522265160,1194.85,0,1332.959,5.819696,461.553,0.896389161257023
1522266382,1184.58,0,1322.272,5.768076,461.876,0.895867113574212
1522266393.00001,1190.56622604932,0,1326.72473460619,5.78682603821589,461.997309301522,0.897372450361917
1522266457,1190.332051,0,1324.733,5.770158,462.402,0.898544877345095
1522266797,1185.81,0,1324.33,5.809786,459.63,0.895403713575921
1522267067,1190.74,0,1329.251,5.807706,460.736,0.895797708634411
1522267087,1191.15,0,1330.485,5.800407,461.733,0.895275031285584
1522267114,1185.4,0,1327.206,5.786328,461.823,0.89315449146553
1522267358,1178.41,0,1318.567,5.760771,461.697,0.893705060114503
1522267360,1182.51615,0,1319.801,5.753993,462.331,0.895980644051641
1522267510,1170.6,0,1309.53,5.713839,461.561,0.893908501523447
1522267591,1159.91,0,1302.128,5.673687,462.442,0.890780322671811
1522267803,1165.25513,0,1302.121,5.69194,461.091,0.894890052460562
1522267821,1166.9,0,1306.648,5.709149,461.231,0.89304847212103
1522267828,1171.01308,0,1307.059,5.715397,461.048,0.895914476699216
1522267860,1161.97,0,1299.25,5.66273,462.033,0.894339041754859
1522268261,1170.602051,0,1308.295,5.714364,461.402,0.894753898012298
1522268382,1162.38,0,1301.305,5.674722,461.719,0.893241784208929
1522268501,1169.36513,0,1307.054,5.697669,461.985,0.894657091443812
1522268536,1165.672051,0,1302.54,5.680989,461.878,0.894922268030157
1522268789,1161.971026,0,1300.486,5.681501,461.172,0.893489838414254
1522268853,1163.2,0,1302.945,5.685157,461.639,0.892746815867132
1522268957,1166.89821,0,1301.719,5.679944,461.388,0.896428653188591
1522269033,1168.1341,0,1303.362,5.683593,461.81,0.896246860043488
1522269036,1166.491026,0,1302.13,5.675247,461.881,0.895833001313233
1522269222,1160.32513,0,1298.845,5.678894,460.875,0.893351500756441
1522269357,1159.09,0,1298.842,5.661693,461.839,0.892402617100463
1522269447,1163.2,0,1300.074,5.671072,461.432,0.894718300650578
1522269699,1165.67,0,1305.826,5.710183,460.807,0.892668701649378
1522269932,1156.22,111.217,1299.668,5.72635,457.23,0.889627197099567
1522269948,1153.75,0,1289.797,5.687245,456.745,0.894520610607716
1522270001,1155.39,0,1292.259,5.676292,458.614,0.894085473577665
1522270475,1156.22,0,1294.329,5.677339,459.289,0.893296835657704
1522270569,1150.46,0,1291.032,5.653863,459.839,0.891116564113051
1522270829,1147.99,0,1287.332,5.635613,460.074,0.891759080019762
