timestamp,active_power_1,active_power_2,active_power_3,active_power_4,active_power_5,active_power_6,active_power_7,active_power_8
22-Feb-2018 22:13:29,524.222,416.369,3255.41,5685.88,51931.6,48074.1,89306.6,7093.07
27-Mar-2018 20:55:42,0.0822051,0,0.246615,0.904256,0,0,0.411026,0
29-Mar-2018 21:40:25,0,1.06867,0,0,0,0,0,1.84962
27-Mar-2018 23:35:56,1101.38,1132.54,3177.56,5512.02,41702.4,47522.2,85186.5,84280.4
27-Mar-2018 07:43:37,1086.18,1114.54,3368.6,5460.48,14128.9,29477.7,83013.6,85219
29-Mar-2018 12:05:07,1073.27,1157.53,3205.84,5575.65,57126.8,54817,84603.3,70787.7
21-Feb-2018 19:30:14,0.822051,0.493231,0,0.657641,0,0,0.205513,0.205513
31-Mar-2018 06:02:00,0.411026,0.0822051,0,0,0,0,1.84962,0
27-Mar-2018 15:38:02,1049.68,1100.89,3115.33,5419.13,50227.3,24749.4,86105.8,82695.9
22-Feb-2018 20:30:11,0.0822051,0.328821,0,0.328821,0,0,0,0
21-Feb-2018 15:28:40,1176.93,1220.66,3368.52,5390.27,3790.62,4865.04,64768,82509.1
28-Mar-2018 20:32:02,0,0.657641,0,0,0,0,1.84962,0
22-Feb-2018 14:04:27,644.324,767.549,3665.77,6032.38,3797.88,5048.63,68500.5,49688.9
21-Feb-2018 07:59:51,0,0,4799.71,0,38402,50363.4,3489.2,3732.32
22-Feb-2018 18:35:17,0,0,0,0,0,0,0,0
27-Mar-2018 04:32:40,1096.53,1152.52,3142.46,5290.15,49702.7,51307.5,83809.2,83924.7
21-Feb-2018 06:47:20,846.384,901.872,3091.98,5339.31,10288.2,14397.3,83410.9,72660.3
31-Mar-2018 12:33:06,915.765,931.466,3110.4,5684.4,54355.3,48853.4,86487.2,85768.3
22-Feb-2018 20:23:59,0.493231,0.739846,0,0.0822051,0,0,0,0
21-Feb-2018 23:14:00,1183.18,1218.77,3348.79,5478.89,5771.35,6393.09,85463.1,86418.6
22-Feb-2018 12:45:06,988.763,1071.79,3148.46,5423.73,54306.9,48004.1,87461.1,82035.2
29-Mar-2018 10:58:48,1064.06,1157.94,3263.3,5740.71,55347.2,54701.2,86767.3,69080.7
28-Mar-2018 13:55:11,0,10.4401,3404.94,5965.38,14558.5,7364.62,85098.8,4885.86
27-Mar-2018 08:44:25,0,0.657641,5398.9,0,50623.6,43296.1,26712.6,0
22-Feb-2018 20:45:50,0.657641,0,0,0,0,0,0,0.205513
21-Feb-2018 06:31:28,0,10.2756,3267.33,5680.7,4094.91,5420.88,86472.2,11369.2
31-Mar-2018 12:26:29,946.017,983.091,3144.76,5191.67,3499.06,5011.36,84397.5,78767.5
29-Mar-2018 17:41:25,0.16441,0.246615,0,0,0,0,0,0
29-Mar-2018 07:38:29,1208.91,1252.4,3365.07,5686.05,3899.95,5291.27,2904.72,86577.6
28-Mar-2018 12:43:40,949.634,997.724,3101.6,5350.73,54278.3,47930.5,82616.8,83160.6
31-Mar-2018 16:55:34,996.244,1034.88,3208.96,5721.48,3864.46,5044.93,82946.2,84464.3
28-Mar-2018 15:10:03,0,11.0155,3298.73,5956.17,3783.77,5207.97,85327.7,7695.63
21-Feb-2018 05:59:07,1175.12,1224.94,3391.21,5633.85,17285.7,21211.4,73303.8,73938.4
29-Mar-2018 15:25:08,986.462,1012.19,3256.72,5504.87,4129.3,5325.25,92655.9,82059.6
29-Mar-2018 06:08:47,1134.92,1221.73,3157.66,5559.53,53567.1,49198.4,82362.1,82851.3
21-Feb-2018 15:19:43,734.832,881.157,3336.95,5844.87,3751.57,4922.58,26905.5,55400.1
22-Feb-2018 03:19:25,1081.33,1153.5,3110.81,5325.82,44444.3,46647.7,86549.5,82391.5
22-Feb-2018 14:58:39,854.769,965.91,3714.69,5904.55,3879.4,5212.9,1740.69,58816.5
27-Mar-2018 05:54:00,1059.38,1132.21,3320.68,5468.04,54325,30885.2,83825.4,83603.6
22-Feb-2018 19:04:40,0,0.493231,0,0,0,0,0,0
21-Feb-2018 21:33:16,0,0,0,0.411026,0,0,1.02756,0
22-Feb-2018 06:40:55,1172.74,1273.44,3163.58,5517.44,54442.1,47847,86346,82727.8
28-Mar-2018 01:46:44,1101.22,1135.01,3288.53,5471.82,4809.69,6171,85403.7,84632.6
31-Mar-2018 04:59:22,0,0,0,0,0,0,0,0
27-Mar-2018 06:16:56,1044.66,1123.99,3218.58,5631.38,4018.32,5790.94,83838.8,81406.7
28-Mar-2018 00:44:25,1078.78,1103.77,3212.49,5324.76,54034.5,53754.4,85316.4,83133.8
31-Mar-2018 23:31:35,1148.9,1222.55,3246.36,5630.89,54674.8,50973.1,84742.6,76802.4
28-Mar-2018 06:26:40,1130.98,1172.66,3314.68,5726,32588.3,26905.1,87254.6,81183.7
28-Mar-2018 21:44:25,0,0,0,0,0,0,0,0
22-Feb-2018 13:46:23,0,10.1934,3414.8,5906.36,54807.7,49461.7,6677.73,4709.12
27-Mar-2018 15:30:10,1128.35,1135.58,3137.69,5750.17,43236.9,28787.6,85450.8,84175.2
31-Mar-2018 10:00:36,615.716,658.134,3525.28,6114.5,55728.4,50527.7,48163,58141.8
28-Mar-2018 01:56:40,1083.13,1169.12,3203.37,5511.61,45849.6,35877.3,86442.8,84883.8
28-Mar-2018 04:19:48,1075.82,1123,3370.99,5628.83,42056,37737.2,84762.9,84789
31-Mar-2018 19:39:27,1234.39,1281.17,3320.68,5792.09,54569.1,47763,85325.4,82822.1
22-Feb-2018 07:40:42,436.098,312.873,3366.05,5529.86,34774.8,38009.9,5456.57,4230.69
29-Mar-2018 20:35:54,0.904256,0,0,0,0,0,0.411026,0.822051
21-Feb-2018 01:35:24,988.435,1180.38,3325.53,5750,54313.9,44522.7,88524.2,64888
22-Feb-2018 10:49:38,926.945,984.735,3466.51,6735.89,4909.7,5964.67,68264.4,42468
21-Feb-2018 22:18:55,591.302,501.451,43.8153,0,50606.6,47356.2,2623.78,2425.05
29-Mar-2018 04:45:05,1114.45,1180.88,3265.27,5213.29,56193.1,48878.8,80629.3,83362
27-Mar-2018 10:17:47,538.937,530.552,3212.58,6488.04,3694.44,5463.08,84387.5,40289.6
28-Mar-2018 04:20:09,1105.66,1132.54,3345.67,5360.35,50956.8,50932.8,85652.8,84346.8
28-Mar-2018 20:09:00,0,0,0,0,0,0,1.02756,0
22-Feb-2018 11:35:43,1035.21,1062.99,3277.27,5643.55,53023.7,48840.3,83460.4,84541.4
22-Feb-2018 04:05:51,954.484,1021.23,3282.04,5393.48,35107.9,50421.9,87446.5,68627.3
22-Feb-2018 21:57:35,1148.32,1172.57,3554.06,6182.32,0,0,58956.3,51663.3
27-Mar-2018 04:52:20,1121.44,1183.84,3366.38,5392.57,58658.3,20086.1,83316.3,82736.6
31-Mar-2018 21:20:01,1250.26,0,3106.61,5584.28,53349.1,49369.4,85677.3,77945.5
28-Mar-2018 18:40:44,0.822051,0,0,0,0,0,0,0
31-Mar-2018 13:36:28,0,10.1112,3402.06,5603.76,3671.56,5198.38,72354.9,2175.56
21-Feb-2018 20:45:41,0,0.904256,0,0,0,0,0,0
31-Mar-2018 08:07:14,1099.49,1133.94,3290.75,5380.16,52883.2,50068.4,82286.7,80912.5
31-Mar-2018 21:20:55,1269.9,0,3224.17,5410.08,57080.5,48431.4,84969.7,79651.6
21-Feb-2018 08:11:43,961.142,1029.54,3696.02,6266.66,45565.3,46544.1,1356.18,58629.7
27-Mar-2018 09:24:59,0,1.23308,4824.13,0,3895.29,5541.45,87981.1,0
31-Mar-2018 03:25:07,0.575436,0.16441,0,0,0,0,0,0.822051
27-Mar-2018 08:45:04,0,0.575436,5180.16,0,25085.7,34550.8,37267.7,0
27-Mar-2018 23:13:15,705.731,666.026,3542.55,6187.74,3952.42,5520.62,4253.29,48578.5
27-Mar-2018 08:37:00,0.0822051,0.739846,5231.86,0,51698.9,48518.4,5500.76,0
22-Feb-2018 03:21:38,1112.07,1182.85,3242.91,5183.94,54618.3,49890,83860.1,85011.2
29-Mar-2018 15:43:20,1007.1,1044.91,3254.34,5765.62,3858.3,5327.71,86739.4,84617.4
22-Feb-2018 07:04:21,463.39,342.549,8.0561,0,4024.22,5348.13,5680.38,4431.47
31-Mar-2018 02:23:48,0.328821,0.0822051,0,0,0,0,0.822051,0
29-Mar-2018 12:12:00,1219.51,1295.88,3323.39,5488.59,3812.81,5329.22,8315.87,82077.9
22-Feb-2018 05:03:30,0,10.1112,3356.85,5626.04,4134.78,5250.17,84767.3,3987.77
31-Mar-2018 16:03:26,974.624,1035.29,3344.68,5571.45,3776.5,5060.96,84974.4,79824.1
28-Mar-2018 04:49:52,406.669,275.058,4841.31,0,54071.7,47953,16447.6,1090.25
29-Mar-2018 21:30:00,0.411026,0,0,0,0,0,0,0
21-Feb-2018 15:13:25,438.893,319.778,3483.28,5619.38,3943.24,5551.31,21618.9,7766.74
28-Mar-2018 14:33:30,1001.34,1061.27,3269.71,5667.47,55184.6,47987.5,72339.5,85176.9
21-Feb-2018 20:53:42,0,0,0,0,0,0,0,0
21-Feb-2018 12:11:44,1170.35,1240.06,3188.24,5156.56,38115.9,48192.5,85111.9,83962.5
28-Mar-2018 02:49:18,1113.06,1137.55,3356.76,5513.33,49141,54639.4,85176,84727.8
22-Feb-2018 15:05:29,1203.73,1281,3383.56,5622.17,3886.8,5054.25,60969.5,74517.1
31-Mar-2018 17:19:09,976.679,1028.06,3232.88,5603.92,3833.5,5198.65,79183.3,79690.9
31-Mar-2018 16:15:40,917.491,983.338,3365.89,5930.94,3733.07,5209.34,85297.7,68223.9
29-Mar-2018 13:39:46,1111.33,1135.91,3266.59,5856.21,4628.29,5700.24,7727.08,82463.5
29-Mar-2018 14:03:21,1104.75,1173.07,3291.58,5541.86,55002.2,49898.7,83397.3,86096.5
27-Mar-2018 20:28:56,0,1.97292,0.575436,0,0,0,0,0
28-Mar-2018 18:19:20,0,0.411026,0,0,0,0,1.23308,1.6441
21-Feb-2018 08:51:59,1271.96,1292.1,3195.81,5380.98,33185.3,25095.4,84882.6,82656.9
27-Mar-2018 19:01:17,0.328821,0,0,0.246615,0,0,0.616539,0
29-Mar-2018 22:36:53,1110.18,1156.38,3416.53,6204.51,4424.42,5800.67,74207.2,71656.4
27-Mar-2018 14:30:42,679.754,704.334,3319.85,6189.88,41520.2,32124.1,76523.5,73031.9
21-Feb-2018 22:15:20,0.575436,0.411026,11.5087,0,53982.1,50670.6,2756.34,2107.53
27-Mar-2018 20:08:47,0.0822051,0,0,0,0,0,0,1.84962
28-Mar-2018 14:45:11,1035.62,1060.69,3401.07,5747.29,3774.17,4950.67,83751.8,71236.3
21-Feb-2018 04:08:25,486.737,342.138,0,6759.4,31024.1,22442.1,1305.83,1269.86
28-Mar-2018 17:47:33,0.328821,0,0,0,0,0,0,0
21-Feb-2018 08:35:12,915.025,1065.54,3342.05,5594.88,35095.8,29489.7,88292.4,60747.1
27-Mar-2018 07:33:50,1050.75,1116.18,3262.8,5724.35,51848.7,50096.6,84819.7,84998.7
27-Mar-2018 02:00:28,1030.28,1102.54,3290.01,5273.62,49810.4,54692.7,83839.6,85833.3
28-Mar-2018 00:23:47,1086.01,1112.81,3219.24,5599.32,56085.7,49124.3,84980.2,83694.3
22-Feb-2018 08:46:59,1137.31,1222.8,3275.87,5551.31,51554,48643.5,79184.9,83337.5
21-Feb-2018 09:55:03,1133.12,1244.17,3307.11,5296.07,36071.8,29895.4,85867.2,78149.1
22-Feb-2018 14:58:34,849.59,935.412,3651.55,5860.16,3860.22,5066.44,1748.71,58249.9
29-Mar-2018 07:08:24,480.982,473.584,3313.61,5783.79,3809.52,5250.31,87647.3,10034
28-Mar-2018 06:43:53,1042.69,1124.9,3127.08,5365.36,40234.8,26460.2,82031.5,84279
22-Feb-2018 09:30:56,1161.07,1211.62,3336.3,5747.54,3840.35,4980.67,84108.8,78358.1
21-Feb-2018 04:23:35,1013.42,1103.11,3399.02,6118.12,4729.81,5840.54,78694.4,64204.5
28-Mar-2018 13:27:51,956.703,1018.69,3172.3,5454.48,52110.8,25520.7,83857.5,81144.5
29-Mar-2018 21:18:52,0.411026,0.493231,0,0,0,0,0,0
27-Mar-2018 07:55:53,1072.45,1117.33,3271.19,5342.51,52403,51602.1,84513,81827.6
27-Mar-2018 19:11:30,0,0,0.904256,0,0,0,0,0
22-Feb-2018 23:13:27,1161.48,1179.15,3337.77,5630.97,55033.7,48657.2,85193.9,85719.6
28-Mar-2018 16:47:03,400.668,275.469,3532.6,5846.1,0,0,45197.2,32909.8
27-Mar-2018 01:34:36,1088.48,1116.84,3169.42,5586.83,4181.64,5879.45,85973.2,82067.4
22-Feb-2018 21:29:50,0,0.0822051,0,0,0,0,0,0
27-Mar-2018 09:04:11,0,1.06867,4754.42,0,3804.86,5424.17,89336.8,0
21-Feb-2018 07:56:23,0,10.1112,3210.69,5816.18,3976.26,5080.55,85486.6,3721.63
28-Mar-2018 22:18:19,637.336,604.372,3704.66,6553.56,55570.8,51874.7,22256.4,32675.7
29-Mar-2018 14:29:35,1070.56,1088.89,3477.11,5712.11,4134.1,5214.96,44819.1,83823.8
28-Mar-2018 04:46:42,550.774,349.372,3230.74,5783.05,4171.91,5558.3,86717.8,30656.6
28-Mar-2018 02:07:00,1063.82,1140.51,3312.87,5488.18,56311.6,45059.2,85879.3,86179.3
27-Mar-2018 10:27:50,0,9.618,3215.29,6647.11,3678.82,5465.27,89922.3,27536.3
21-Feb-2018 15:51:13,0,1.06867,4701.72,0,3979.55,5005.88,90237.8,2230.43
21-Feb-2018 17:36:52,0,0,0.739846,0,0,0,0.616539,0
31-Mar-2018 02:25:04,0.986462,0.575436,0,0,0,0,0.411026,0.616539
27-Mar-2018 10:08:22,440.866,347.07,3242.58,6370.98,4211.37,6016.59,86077,1073.19
27-Mar-2018 23:39:44,1063.16,1121.03,3348.3,5307.99,5124.39,6339.52,87384.3,85842.5
22-Feb-2018 19:37:20,0,1.15087,0,0.739846,0,0,0,0.205513
28-Mar-2018 06:31:59,1059.05,1126.29,3241.1,5546.38,52098.2,48261.1,86460.7,88774.4
28-Mar-2018 04:20:45,1100.56,1130.9,3301.69,5598.66,56507.3,47080.7,86210.2,83966.4
22-Feb-2018 03:01:53,1127.85,1179.31,3192.68,5314.23,54086.6,50010.3,85499.7,83799.1
27-Mar-2018 02:11:35,974.953,992.956,3388.99,5736.19,3950.64,5661.74,74423,65377.3
22-Feb-2018 18:55:38,0,0,0,0,0,0,0.205513,0
27-Mar-2018 07:45:52,1043.43,1098.34,3351.67,5369.31,3709.51,5437.05,88458.1,82918.3
29-Mar-2018 03:17:09,1087.74,1168.13,3234.03,5419.46,53922.1,51078.7,83532.5,83618.2
27-Mar-2018 19:52:06,0.16441,0,1.06867,0.493231,0,0,0.205513,0
22-Feb-2018 06:02:07,0.493231,0,8.38492,0,55917.2,49459.7,0.616539,0
28-Mar-2018 07:00:27,1005.62,1094.07,3226.14,5442.8,33555.9,25441.5,87212.2,82160.1
31-Mar-2018 20:19:51,1243.93,1329.26,3413.07,5502.89,52388.9,49713.3,84333.6,84149.7
29-Mar-2018 11:41:51,0,10.1934,3238.8,5954.78,4406.33,5705.72,91533.6,17993.9
31-Mar-2018 18:12:46,1048.94,1097.69,3442.75,5797.68,3779.24,5130.29,9586.97,72112.4
27-Mar-2018 02:05:15,401.49,289.938,3452.04,5379.17,54482.7,47835.4,11131.6,4119.3
22-Feb-2018 06:55:15,437.825,323.97,3296.18,5514.57,53945.8,48466.9,7248.85,7258.71
31-Mar-2018 00:16:12,0,0,0,0,0,0,2.87718,0
28-Mar-2018 09:57:04,1015.07,1056.83,3283.44,5483,3834.73,5179.47,84130.6,82067.6
27-Mar-2018 08:27:26,0,0,4848.87,0,55193.4,51610.3,3242.99,1178.41
28-Mar-2018 10:41:11,980.378,1001.67,3288.04,5813.38,3956.81,5375.39,68287.6,81716
22-Feb-2018 06:01:41,0,0,8.71374,0,46182.7,49856.7,0,0
22-Feb-2018 07:48:26,478.187,324.135,8.71374,0,44508.5,42069.8,6938.52,2175.56
27-Mar-2018 22:51:47,0,0.986462,4741.76,0,4500.05,5875.06,86024.6,1467.77
29-Mar-2018 13:06:06,1118.48,1147.83,3305.06,5564.3,55585.1,50891.3,82164,86239.4
22-Feb-2018 09:34:55,1206.36,1234.72,3248.09,5365.69,3776.37,4835.31,85283.7,83560.3
22-Feb-2018 02:23:17,1141.09,1238.83,3209.78,5223.81,32543,38231.7,86115.4,86108.9
21-Feb-2018 20:32:19,0.493231,0.411026,0,0.904256,0,0,0,0
31-Mar-2018 17:07:57,673.507,750.779,3348.87,5848.57,3854.05,5193.04,86734,57657.4
31-Mar-2018 13:36:17,0,9.94682,3412.42,5680.21,3674.84,5070.41,69268.5,18303.8
29-Mar-2018 00:56:27,417.766,288.951,4983.85,0,54118,52106.4,52124.2,1740.08
22-Feb-2018 11:15:36,1032.25,1076.07,3239.46,5418.96,54135.4,48934.8,87880,86850.8
29-Mar-2018 17:22:01,0.16441,0,0,0,0,0,0,0
31-Mar-2018 13:56:36,888.637,945.195,3224.5,5313,4120.26,5348.95,78345.4,76249.2
27-Mar-2018 10:37:59,1103.6,1136.07,3185.37,6117.71,41038.2,42365.2,85069.4,74321.7
27-Mar-2018 09:06:35,0,0.575436,4820.26,0,3578.12,5483.9,87612.8,0
31-Mar-2018 09:28:21,1052.06,1110.59,3351.17,5348.51,3681.15,5160.56,73818.4,80322
29-Mar-2018 05:42:48,0,10.4401,3375.51,6418.66,55952.7,53418.4,4578.21,2690.99
27-Mar-2018 12:17:48,1123.74,1161.07,3347.15,5455.79,18535.3,19530.2,87501.2,82556.6
22-Feb-2018 01:11:44,1160.08,1275.33,3226.88,5382.46,41730.8,48841.5,86786.8,71359.2
28-Mar-2018 21:07:44,0,1.23308,0,0,0,0,0,0.205513
22-Feb-2018 17:58:29,0.575436,0,0,0,0,0,0,0.411026
31-Mar-2018 20:29:01,1254.45,1335.01,3290.1,5410.74,55553,50444.4,84544.1,86057.3
21-Feb-2018 19:25:12,0,0.904256,0.575436,0.16441,0,0,0,0
21-Feb-2018 02:03:15,1227.32,1353.75,3252.12,5354.27,37145.2,35199.4,86939.1,84086.6
29-Mar-2018 11:14:30,1258.31,1357.7,3513.86,5597.92,14711.2,6733.83,25450.9,83744.6
29-Mar-2018 22:14:04,0,0.16441,10.6045,0,0,0,3218.13,0
28-Mar-2018 02:00:43,1104.67,1133.03,3175.42,5606.47,40535.6,31999.2,85462.9,85406.6
21-Feb-2018 17:36:13,1.15087,0,0.246615,0.0822051,0,0,0.822051,0
29-Mar-2018 17:40:59,0,0.411026,0,0,0,0,0.822051,1.02756
28-Mar-2018 19:09:59,0,0,0,0,0,0,0.205513,0
29-Mar-2018 23:01:20,1196.74,1218.94,3418.5,5839.93,7190.48,6722.46,85393.9,84601.4
31-Mar-2018 16:54:16,987.612,1033.65,3337.45,5450.69,56307.1,50076.5,81525.1,99787.8
27-Mar-2018 13:23:59,1142.08,1136.24,3290.26,5585.76,49616.4,46273.7,85864.7,85171.7
27-Mar-2018 03:48:53,1098.01,1189.26,3146.81,5562.66,35199.7,24352.9,85701.7,85266.5
29-Mar-2018 23:15:15,1170.93,1187.04,3459.6,5625.79,45423.8,31679.9,83424.4,86974.3
31-Mar-2018 15:37:42,995.751,1028.22,3118.45,5294.42,5531.58,6099.21,81728.1,83426.7
27-Mar-2018 14:59:34,1030.77,1065.05,3327.5,5727.23,53748.7,50940.1,85957,70956.6
31-Mar-2018 15:42:59,536.142,564.996,3268.8,5831.8,3843.09,5380.87,86054.4,35724.1
29-Mar-2018 23:03:58,1194.19,1222.47,3355.78,5703.15,53516.9,51149.7,86233.2,85622.2
22-Feb-2018 07:15:47,481.475,340.165,8.96036,0,3989.96,5176.87,4599.17,4734.19
29-Mar-2018 00:48:24,1012.36,1091.03,3173.94,5628.59,3723.34,5302.09,83350.5,83004.4
27-Mar-2018 23:58:36,1080.83,1115.11,3172.71,5352.95,57810.9,49237.6,84326.2,86070.4
28-Mar-2018 12:25:02,948.318,977.666,3182.9,5609.35,54380.8,53016.4,84130.2,81247.4
27-Mar-2018 12:15:28,1095.71,1105.58,3104.48,5451.27,38191,48408,86535.5,83735
29-Mar-2018 08:57:14,1199.62,1286.76,3236.58,5525.25,54882.5,49571.6,82251.8,83049.4
22-Feb-2018 11:26:52,1051.73,1111.17,3208.63,5520.24,54949.3,48275.8,85112.5,87696.9
27-Mar-2018 10:12:56,439.14,344.357,3097.24,6353.14,3639.77,5285.79,86213.5,861.51
28-Mar-2018 01:10:37,1057.57,1110.26,3158.4,5456.28,5053.56,6439.54,84010.8,86169.1
27-Mar-2018 04:19:03,1114.87,1144.46,3271.76,5575.56,53963.3,48663,83593,83005.4
28-Mar-2018 10:32:30,0,10.029,3356.93,6015.77,9474.83,7192.4,87071.3,8755.26
21-Feb-2018 22:32:07,1232.67,1320.79,3329.8,5811.25,4293.99,5690.79,87030.2,83519.6
27-Mar-2018 10:36:42,1119.31,1106.07,3249.24,6224.57,4128.34,6109.62,83648.7,73636.5
28-Mar-2018 13:32:48,0,8.63154,3290.34,5805.41,13192.4,11311.7,85661.5,73795.3
29-Mar-2018 04:11:00,1114.45,1161.15,3111.88,5533.39,22900.7,36829.8,82394,83723.1
21-Feb-2018 07:37:42,1214.17,1236.69,3344.35,5197.25,3984.21,5110.97,75339.6,83712.4
29-Mar-2018 14:50:03,1023.21,1033.48,3266.09,5605.16,55878.5,52549.9,81978.5,79419
28-Mar-2018 04:50:33,414.314,299.638,4855.04,0,13146.1,8632.36,6451.46,1311.58
21-Feb-2018 04:01:40,0.246615,0,5208.68,0,55322.1,49644.9,4428.6,753.205
21-Feb-2018 23:46:41,1179.4,1217.05,3227.04,5129.35,39637.4,36967.8,85672.5,85211.4
22-Feb-2018 20:42:28,0.16441,0.0822051,0,0.493231,0,0,0.411026,0
21-Feb-2018 14:28:59,0,0.328821,12.824,0,3631.69,4820.37,2.05513,0
31-Mar-2018 11:45:23,902.695,967.801,3172.13,5362.08,46814.9,23069.9,82475.2,83474.2
28-Mar-2018 03:59:07,1110.59,1132.13,3269.05,5305.52,54091.4,50408.6,85176,83238.2
31-Mar-2018 19:07:28,0,0.16441,31.9778,0,53356.1,50250.1,2873.89,2828.27
29-Mar-2018 11:32:05,686.906,818.434,3299.8,5751.89,53223.3,50838.3,87731.4,52814.3
21-Feb-2018 12:59:49,428.207,340.494,3342.62,5898.38,26210.8,32841.2,89090.2,2900.2
31-Mar-2018 09:56:12,981.94,1035.04,0,6480.72,3611.13,5027.8,3398.36,63026.7
31-Mar-2018 03:44:40,0,0,0,0,0,0,0.205513,0
31-Mar-2018 09:27:17,1022.55,1090.45,3196.05,5552.71,3715.54,5202.08,72699.5,85596.5
29-Mar-2018 04:33:03,1089.71,1147.67,3173.69,5569.64,56129.4,51545.2,86196.2,85465.4
31-Mar-2018 05:52:13,0,0,0,0,0,0,0.822051,0
27-Mar-2018 07:03:57,1074.91,1097.52,3210.77,5435.4,53603.6,48606.5,84194.5,83498.8
29-Mar-2018 03:11:06,1070.72,1155.48,3082.36,5557.72,4588.55,8972.55,86560,81085.1
21-Feb-2018 23:44:24,1179.73,1224.36,3208.71,5332.4,52497.8,43208.1,84320.5,85899.6
31-Mar-2018 03:22:17,0.0822051,0.493231,0,0.411026,0,0,0.205513,0
31-Mar-2018 06:07:14,0.411026,0.16441,0,0,0,0,0.616539,0
28-Mar-2018 08:04:18,976.597,1030.93,3410.53,5592.99,56007.5,48708.9,73733.5,80491.6
31-Mar-2018 11:20:39,1016.06,1080.34,3180.19,5512.27,4173.28,5428.42,8561.25,80835.8
28-Mar-2018 13:57:40,544.116,544.362,3408.22,5918.77,3641.14,4920.25,87851.6,6067.97
27-Mar-2018 04:26:07,1099.25,1150.63,3274.64,5629.98,44967,52198.9,82684.6,82139.2
29-Mar-2018 02:33:51,1063.98,1153.58,3288.45,5395.21,54443.5,49499,83118.8,84765.4
27-Mar-2018 00:44:30,1082.23,1128.27,3144.84,5267.21,52351.1,51979.1,83362.8,80348.7
22-Feb-2018 22:05:12,1256.09,1310.19,3364.41,5757.89,5405.4,7192.81,80708.2,81192
31-Mar-2018 22:55:30,1207.84,0,3131.36,5497.55,56841.2,48918.8,87591,77820.7
22-Feb-2018 13:56:54,546.417,508.685,0,6729.31,35034.9,31853.1,1667.33,21732.2
31-Mar-2018 07:33:50,1112.98,1165.92,3379.21,5483.49,52983.7,49490,85409.1,75829.7
29-Mar-2018 13:58:55,1100.73,1137.8,3107.68,5675.52,53894.2,49190.7,84031.3,82329.9
28-Mar-2018 20:01:23,0,0.411026,0,0,0,0,1.84962,0
21-Feb-2018 08:52:53,1223.13,1320.95,3104.15,5357.97,50587.1,37997.8,84829.7,85391.8
22-Feb-2018 13:59:05,435.687,310.16,3732.77,6328.97,53018.9,48641.9,1685.41,36158.5
29-Mar-2018 11:07:13,1188.69,1265.63,3288.37,5339.88,54047.7,50445.6,85467.4,78075.6
28-Mar-2018 01:06:43,1068.58,1090.04,3387.92,5404,28825.4,54051.7,83244.4,85330.8
21-Feb-2018 13:20:54,1327.37,1382.53,3291.74,5752.72,47189.6,47206.3,89359.2,80919.4
28-Mar-2018 16:20:00,0,10.4401,3333.99,5443.79,3685.26,5073.98,67494.1,2984.66
28-Mar-2018 08:14:44,932.124,884.198,3298.97,5468.61,4067.65,5451.16,25834.8,80434.6
31-Mar-2018 11:50:15,939.769,1018.36,3189.56,5405.73,55577.7,49358.6,86590.8,80421.3
29-Mar-2018 07:50:08,1172.25,1197.24,3112.29,5450.53,55401.6,46234.8,78539.2,82320.8
31-Mar-2018 08:43:41,1062.42,1093.16,3149.94,5526.08,58376.5,45255.8,85462.5,82458.1
31-Mar-2018 00:58:51,0.575436,0,0,0,0,0,0,0
28-Mar-2018 10:04:38,996.902,1051.24,3304.32,5536.6,3864.05,5205.78,84509.8,86316.8
22-Feb-2018 07:46:31,459.855,330.547,9.12477,0,37552.1,48576.8,10184.2,4205.82
22-Feb-2018 11:27:54,1061.43,1147.67,3215.12,5630.23,31512.5,29943.8,85650.1,81303.5
28-Mar-2018 10:24:08,988.681,1034.14,3102.42,5548.6,56553.8,45492.9,87423.1,80795.3
22-Feb-2018 19:43:13,0,0.575436,0,0,0,0,0,1.6441
28-Mar-2018 16:08:10,906.065,916.998,3300.37,5596.28,3744.44,5198.52,86206.7,87932.2
29-Mar-2018 08:00:05,429.768,315.832,3571.98,5714.24,56325.7,49057.1,6665.6,3342.67
28-Mar-2018 15:36:13,0,10.3578,3476.54,5918.77,4311.39,5571.86,83396.3,3954.89
29-Mar-2018 11:11:39,1226.34,1331.39,3385.62,5382.87,54127.7,47340,4819.28,86867.6
27-Mar-2018 08:39:07,0,0.822051,5216.74,0,55763.7,53053.8,4132.66,0
27-Mar-2018 19:50:22,0.16441,0,0,0,0,0,0,0
22-Feb-2018 21:38:35,0,0,0,0,0,0,0,0.822051
28-Mar-2018 19:10:43,0,0.657641,0,0,0,0,0.616539,1.6441
29-Mar-2018 20:18:33,0,1.15087,0,0,0,0,0.822051,1.43859
27-Mar-2018 05:37:04,1076.07,1129.99,3247.92,5707.42,10714.5,7051.01,86895.6,84847.6
29-Mar-2018 06:34:01,1129.01,1244.26,3162.43,5796.53,52462.8,51657,84614.8,83479.1
29-Mar-2018 20:02:48,0.411026,0,0,0.0822051,0,0,0,2.87718
22-Feb-2018 13:28:27,984.242,1055.92,3296.26,5393.89,3965.85,5046.98,86880.8,82298.6
28-Mar-2018 07:30:54,1070.48,1108.95,3358.49,5644.37,4404.69,5704.9,7062.04,84050
21-Feb-2018 03:33:24,1218.94,1237.68,3193.42,5352.54,53261.4,48592.7,86397,84308.1
